1000001,37542.45,3.64534
1000002,39905.55,-0.00467
1000003,24342.60,2.20955
1000004,37405.26,2.41748
1000005,40567.74,2.86591
1000006,25636.62,-0.37942
1000007,36391.43,-3.10754
1000008,39556.61,-4.35736
1000009,26448.84,0.31250
1000010,44092.0,3.03974
1000011,45981.84,-0.06765
1000012,22485.20,1.67040
1000013,45497.28,2.11400
1000014,29244.43,4.04690
1000015,34188.42,-3.08771
1000016,18274.98,3.04371
1000017,45108.2,4.94127
1000018,26770.54,4.77620
1000019,35781.69,3.07462
1000020,33941.5,4.45302
1000021,18113.58,4.12713
1000022,42375.73,2.13134
1000023,39766.36,3.19058
1000024,28791.72,-1.79949
1000025,15962.31,-1.36454
1000026,17090.62,2.40010
1000027,16903.69,-0.19240
1000028,18733.24,2.48618
1000029,26742.92,2.00642
1000030,27843.89,-2.41297
1000031,41436.53,-3.94275
1000032,45428.93,-1.72284
1000033,45704.89,-1.05692
1000034,25194.18,2.09892
1000035,15512.36,4.12605
1000036,43050.9,0.44241
1000037,43390.5,-3.37712
1000038,25712.9,3.11007
1000039,44855.43,1.58047
1000040,28615.41,4.84713
1000041,27973.4,-4.64167
1000042,38122.11,-1.07617
1000043,23921.95,0.19185
1000044,26077.73,2.01299
1000045,37954.72,1.25092
1000046,18123.67,-0.40479
1000047,36155.28,-3.87040
1000048,19102.19,-4.97778
1000049,32472.31,2.56760
1000050,15713.20,2.95687
1000051,29255.11,1.63954
1000052,30805.65,4.93725
1000053,39655.57,1.87441
1000054,23508.60,-0.48898
1000055,43393.22,-3.77450
1000056,35562.5,-4.01348
1000057,38729.72,-3.75943
1000058,17581.32,-4.60261
1000059,42130.99,-4.54073
1000060,30560.19,2.75065
1000061,34644.1,4.99192
1000062,26955.1,-4.93808
1000063,34144.57,-4.25665
1000064,37720.47,-1.84351
1000065,30301.70,-4.65324
1000066,35181.63,1.90849
1000067,27018.84,-1.17159
1000068,35981.14,-0.48587
1000069,27442.8,-1.84230
1000070,41646.15,2.56474
1000071,42478.0,0.54729
1000072,20568.44,2.49129
1000073,23453.89,-0.35611
1000074,20482.12,4.16612
1000075,29220.23,0.24659
1000076,25388.25,1.28894
1000077,36838.2,0.79941
1000078,39227.47,3.09505
1000079,33794.73,-3.08151
1000080,43033.35,2.59132
1000081,30288.72,-2.90146
1000082,45705.49,3.80289
1000083,39705.18,3.10420
1000084,38987.12,2.10448
1000085,26264.76,-2.28878
1000086,44019.29,4.07993
1000087,31796.77,-4.03958
1000088,27273.54,3.57469
1000089,21883.97,0.09548
1000090,37089.33,1.11304
1000091,23774.81,3.64408
1000092,43705.4,-2.26692
1000093,30767.19,4.53532
1000094,30612.56,-4.68384
1000095,16091.45,-2.71614
1000096,16729.85,0.92880
1000097,22503.59,-1.20262
1000098,32938.72,0.20177
1000099,15275.78,4.13040
1000100,27397.26,0.78710
1000101,21841.0,4.66563
1000102,18077.51,-2.41185
1000103,16397.93,2.94277
1000104,40950.78,2.82078
1000105,39962.31,1.80844
1000106,15683.72,2.54187
1000107,46968.92,3.81774
1000108,27519.48,-4.95121
1000109,34406.88,-0.15245
1000110,33101.77,0.19122
1000111,42913.48,-1.46794
1000112,45969.45,2.37023
1000113,28763.9,-4.81757
1000114,38858.92,2.39788
1000115,15354.2,1.28828
1000116,28726.5,-2.24254
1000117,31637.9,1.81649
1000118,40356.97,0.73220
1000119,16687.93,0.11267
1000120,21271.73,4.33813
1000121,17073.43,3.10644
1000122,26399.4,1.23980
1000123,37033.80,0.45413
1000124,24312.92,-1.66824
1000125,31941.29,-1.75809
1000126,36703.90,-1.06421
1000127,27662.94,-1.91285
1000128,28472.13,0.72525
1000129,37092.18,-2.00766
1000130,30689.3,-0.91556
1000131,18621.36,2.13572
1000132,44884.45,-0.05955
1000133,39324.17,2.97084
1000134,47103.75,-0.05190
1000135,35667.23,4.12943
1000136,33379.7,4.11452
1000137,22650.9,-2.04948
1000138,31854.70,3.36358
1000139,45867.9,1.33287
1000140,23193.93,-3.32733
1000141,39298.87,3.37387
1000142,22209.34,2.22539
1000143,30168.3,-0.08112
1000144,32967.31,-0.73502
1000145,34490.40,-1.20018
1000146,31974.23,2.18236
1000147,19115.26,-3.95200
1000148,19415.53,-0.87974
1000149,27550.30,-4.08372
1000150,30886.60,-2.84406
1000151,26162.73,-2.10327
1000152,18514.95,-4.33837
1000153,26795.61,-0.03008
1000154,18215.38,-2.21131
1000155,42420.47,0.97040
1000156,20444.47,-4.97278
1000157,38615.61,-3.11702
1000158,26732.50,-4.24574
1000159,27320.32,-1.19738
1000160,37045.55,-2.31148
1000161,39701.17,3.68706
1000162,24273.4,3.72452
1000163,26238.94,-0.20197
1000164,34104.54,0.21784
1000165,43475.75,-3.03480
1000166,40594.57,-3.04831
1000167,21890.2,-3.49825
1000168,23389.70,-1.41975
1000169,31357.52,0.64608
1000170,27971.8,-1.13126
1000171,43774.35,3.05271
1000172,19512.34,4.33532
1000173,43770.71,4.08643
1000174,45399.42,3.41520
1000175,44134.76,0.18498
1000176,25466.91,3.58867
1000177,37677.79,3.75807
1000178,45467.60,1.16997
1000179,31980.68,-3.98870
1000180,46830.48,-1.30299
1000181,34931.68,2.80195
1000182,17594.33,-1.77350
1000183,39164.75,-4.89176
1000184,36347.8,1.69854
1000185,37161.57,-3.93524
1000186,28857.75,4.92088
1000187,16831.16,2.97646
1000188,31014.13,-1.55735
1000189,34853.93,0.35973
1000190,31354.42,-2.21727
1000191,22682.2,0.96402
1000192,22927.85,-1.33728
1000193,45113.80,2.17087
1000194,25916.69,-0.88772
1000195,43694.42,-4.92401
1000196,22641.87,-1.82838
1000197,47030.9,-1.58539
1000198,25111.86,-0.84899
1000199,44120.62,-0.78970
1000200,20133.32,0.98059
1000201,44005.4,-4.58308
1000202,44930.68,3.58498
1000203,42160.42,2.58389
1000204,39966.25,0.25612
1000205,23694.27,4.37916
1000206,26830.45,-3.75981
1000207,18700.16,0.73919
1000208,28523.38,0.07028
1000209,44915.27,0.36281
1000210,17834.40,1.95819
1000211,18557.90,0.98708
1000212,32058.66,-2.91912
1000213,25556.94,1.98075
1000214,18848.46,-3.56487
1000215,18254.5,3.11793
1000216,42962.48,3.97808
1000217,17898.81,4.77116
1000218,25493.75,1.56010
1000219,19082.1,3.61431
1000220,38550.21,-0.83629
1000221,21102.57,-2.90845
1000222,32075.48,-3.25238
1000223,37748.98,-2.66113
1000224,15751.25,-1.43229
1000225,18962.17,-1.04234
1000226,31456.76,-3.83810
1000227,27407.50,-1.64373
1000228,21697.62,-2.54065
1000229,46340.4,-0.64527
1000230,43597.1,-2.90162
1000231,23958.50,3.41044
1000232,16378.37,-3.79809
1000233,22128.61,2.07525
1000234,41706.15,1.24191
1000235,26115.89,-4.09673
1000236,26120.2,-4.53888
1000237,36861.60,-3.20161
1000238,38119.70,-4.19190
1000239,35210.94,2.25973
1000240,30811.39,-4.74627
1000241,46413.32,-0.44927
1000242,35027.14,3.72276
1000243,25373.4,2.48812
1000244,43645.30,4.92662
1000245,20352.6,-1.50748
1000246,36631.45,-3.66110
1000247,40680.51,-2.85767
1000248,22934.98,1.26521
1000249,20655.70,-4.59976
1000250,24442.41,0.87507
1000251,26068.71,0.97123
1000252,41964.16,0.61150
1000253,46963.99,-4.79015
1000254,26781.68,1.88314
1000255,47366.62,-3.92974
1000256,28765.16,2.69132
1000257,41566.82,-4.13329
1000258,20349.54,-1.47182
1000259,15711.71,3.48242
1000260,26086.44,-2.67420
