1000001,46075.65,2.57075
1000002,38297.70,0.60516
1000003,40017.5,-4.31480
1000004,15099.0,3.45270
1000005,32141.32,3.60194
1000006,38982.34,0.69783
1000007,37539.2,3.01754
1000008,36082.31,3.87362
1000009,38681.19,-2.87709
1000010,44271.69,-4.12096
1000011,41021.32,1.26505
1000012,29244.73,3.85371
1000013,20009.73,-4.39736
1000014,27721.84,-0.53922
1000015,36984.1,3.20470
1000016,35086.78,-0.96245
1000017,31429.90,-0.79202
1000018,21479.99,-0.29257
1000019,25832.66,4.39146
1000020,17974.34,3.51369
1000021,21231.58,-4.75322
1000022,34231.46,-4.05324
1000023,24798.0,4.45139
1000024,44193.0,1.71667
1000025,44583.11,-1.68402
1000026,30594.26,3.39323
1000027,34024.50,-0.83569
1000028,29912.37,-0.73423
1000029,47334.50,-3.75794
1000030,37487.40,1.05228
1000031,31309.3,-1.84006
1000032,42109.60,-1.50922
1000033,38949.36,3.42504
1000034,17022.91,-2.04138
1000035,28308.27,3.60648
1000036,38352.43,0.20177
1000037,31958.95,-1.59125
1000038,30223.28,0.80315
1000039,24316.72,-1.42718
1000040,28462.45,2.10444
1000041,42856.72,-4.67089
1000042,36186.87,0.79293
1000043,21508.59,0.68561
1000044,35471.88,-4.60087
1000045,23365.85,2.54076
1000046,47606.41,-4.88765
1000047,36067.51,2.23042
1000048,19717.58,-1.51880
1000049,16981.90,4.62391
1000050,20053.50,3.36482
1000051,39694.83,3.07861
1000052,28226.63,0.24070
1000053,16506.38,-3.16285
1000054,32068.27,2.01195
1000055,28087.46,-0.18544
1000056,45072.35,-4.54454
1000057,46867.85,-4.08064
1000058,35182.52,-4.77593
1000059,19786.92,-2.29972
1000060,34265.2,0.18556
1000061,47228.89,1.95770
1000062,25816.80,-4.13701
1000063,18160.56,4.37458
1000064,44063.66,-3.20566
1000065,43915.28,4.86625
1000066,16484.78,1.52637
1000067,34830.33,-2.24837
1000068,45059.9,2.92461
1000069,24339.75,2.85311
1000070,35665.88,-1.14449
1000071,43461.84,2.40497
1000072,26304.85,-2.19462
1000073,36194.86,-2.93132
1000074,25271.20,-4.75267
1000075,27762.51,-3.03751
1000076,21806.70,-3.08041
1000077,20420.24,-3.71805
1000078,28941.21,-2.48165
1000079,25389.2,-1.55682
1000080,34626.89,2.60296
1000081,33280.14,4.91939
1000082,15780.1,3.87275
1000083,36684.51,-1.08108
1000084,22411.13,-4.02977
1000085,38360.78,0.56169
1000086,27691.87,-0.82872
1000087,27615.92,4.23437
1000088,42677.61,1.01892
1000089,22156.36,4.86361
1000090,27692.20,3.32007
1000091,26932.14,-1.92503
1000092,33544.29,-4.53539
1000093,40022.10,-1.53102
1000094,39052.52,-4.87296
1000095,22611.77,-0.33919
1000096,16359.82,3.55163
1000097,28652.69,4.07370
1000098,18189.80,-3.22800
1000099,18048.17,-4.12635
1000100,32083.21,2.23110
1000101,40451.11,2.49795
1000102,18381.27,0.27156
1000103,18622.8,2.90789
1000104,40807.68,-3.92471
1000105,15048.13,1.15857
1000106,21702.76,-2.59093
1000107,46920.91,-3.29143
1000108,46556.63,3.03412
1000109,38248.85,-2.82297
1000110,29005.92,0.36444
1000111,22808.77,-3.03364
1000112,21381.11,-1.48399
1000113,39815.68,-2.81572
1000114,47509.74,4.65009
1000115,32610.77,2.79505
1000116,21970.87,3.36996
1000117,44235.27,-2.72623
1000118,41516.78,4.44379
1000119,37144.14,-2.26501
1000120,40015.69,-3.94687
1000121,24144.55,2.15268
1000122,42876.43,0.11233
1000123,34406.4,0.78630
1000124,45092.36,2.92415
1000125,44595.47,-1.08060
1000126,27977.26,-4.16659
1000127,21557.35,-1.50142
1000128,23445.89,-3.77989
1000129,42761.75,4.31031
1000130,20023.68,-0.07380
1000131,18346.21,0.97837
1000132,45441.84,-2.02990
1000133,29543.96,2.79524
1000134,23362.6,3.80005
1000135,20902.97,0.39032
1000136,34020.62,-2.83890
1000137,24923.53,-3.45341
1000138,19270.42,-4.86381
1000139,16966.77,1.55663
1000140,20567.27,2.52163
1000141,21999.46,0.82904
1000142,23159.2,-3.58981
1000143,29794.21,1.90433
1000144,36238.44,2.41641
1000145,45226.74,-3.94870
1000146,39400.14,0.99310
1000147,26896.75,2.07371
1000148,31959.31,2.44015
1000149,40721.16,0.95675
1000150,44807.71,-0.58611
1000151,21280.46,-1.49339
1000152,23711.68,1.51097
1000153,24608.19,-2.63488
1000154,33565.53,-3.63276
1000155,37535.36,1.35353
1000156,37102.93,0.73549
1000157,30676.88,3.03481
1000158,25296.95,0.67420
1000159,41047.45,-2.41180
1000160,15080.15,2.42801
1000161,21154.73,-3.93050
1000162,36258.92,4.83128
1000163,26955.73,-3.92994
1000164,16461.58,-0.80127
1000165,22783.2,1.50596
1000166,46450.2,3.32753
1000167,39486.55,2.79748
1000168,17143.51,4.53235
1000169,29400.90,4.73705
1000170,28152.23,-4.12658
1000171,23339.87,3.98364
1000172,34913.73,-0.98605
1000173,31514.36,-2.37650
1000174,35915.83,-4.10898
1000175,31436.90,-1.08155
1000176,20764.91,3.52510
1000177,41769.0,-3.16682
1000178,30301.81,-4.78000
1000179,35349.51,1.21584
1000180,41050.11,1.32146
1000181,18026.62,1.71471
1000182,25211.87,1.52619
1000183,26552.62,-4.72734
1000184,29541.18,-1.50235
1000185,44476.88,0.54749
1000186,34512.29,4.11528
1000187,15265.0,-1.38760
1000188,26918.84,-3.52106
1000189,17144.71,-4.95233
1000190,47329.35,-4.69808
1000191,25209.9,-2.78023
1000192,22945.40,-4.88271
1000193,46199.44,-0.28438
1000194,32016.54,2.40103
1000195,18725.51,-3.04893
1000196,23926.46,1.63758
1000197,34955.21,1.32015
1000198,34331.78,2.34552
1000199,47174.38,-2.23397
1000200,17760.98,-2.77604
1000201,41218.59,0.91742
1000202,42140.11,0.36899
1000203,36792.21,3.59103
1000204,33208.94,-3.32026
1000205,44712.31,1.05734
1000206,42633.86,-0.69060
1000207,29205.92,1.22135
1000208,31216.41,4.13876
1000209,38084.40,1.47912
1000210,42675.83,2.70865
1000211,24626.86,4.57836
1000212,21530.72,-0.86000
1000213,15512.29,-1.35313
1000214,19529.94,-4.06768
1000215,17567.95,3.90660
1000216,44129.95,1.00872
1000217,22755.2,4.67964
1000218,31317.36,2.93368
1000219,28458.33,4.53904
1000220,15500.15,-4.86670
1000221,39265.78,-1.67332
1000222,28475.34,3.61622
1000223,32858.73,2.07121
1000224,29568.59,3.44761
1000225,20039.52,2.16874
1000226,21567.71,1.76916
1000227,17654.13,-3.40389
1000228,31933.73,4.41257
1000229,31690.92,-2.68316
1000230,15614.80,4.25703
1000231,33149.81,2.27503
1000232,47071.24,4.18946
1000233,23959.9,-0.80623
1000234,38642.42,3.28341
1000235,44461.61,3.16123
1000236,40988.70,-0.80676
1000237,23130.27,-0.61763
1000238,35056.8,-2.22295
1000239,40959.87,-3.58876
1000240,41930.66,-3.79166
1000241,26426.28,3.32676
1000242,17067.15,3.79966
1000243,43303.19,-4.86442
1000244,27608.17,-2.19645
1000245,23385.1,-2.53771
1000246,15409.80,2.59627
1000247,40855.21,4.32938
1000248,37714.54,-3.39090
1000249,45910.88,2.37635
1000250,25963.22,-1.21340
1000251,23290.27,-0.73130
1000252,20192.68,-1.47475
1000253,17613.82,-2.07818
1000254,17824.67,0.97780
1000255,40891.74,1.74085
1000256,33861.85,-3.72185
1000257,25044.76,-3.98926
1000258,35568.11,4.35169
1000259,31358.36,-1.57603
1000260,20962.47,3.60782
1000261,27773.72,4.35870
1000262,35291.1,0.59236
1000263,35748.73,3.36175
1000264,34355.29,-2.29516
1000265,23128.76,-1.75239
1000266,44217.39,-3.34946
1000267,17098.69,-4.54834
1000268,34639.61,1.59774
1000269,42992.35,2.18459
1000270,21313.0,4.37107
1000271,35400.14,0.51208
1000272,43626.53,2.32821
1000273,15436.89,4.36397
1000274,41477.86,4.94369
1000275,25268.0,4.77594
1000276,31572.24,1.30620
1000277,15470.10,-0.00187
1000278,16883.48,-0.08238
1000279,28254.3,1.69215
1000280,29689.41,3.01903
1000281,20181.23,-2.73791
1000282,36820.15,0.89525
1000283,27859.54,0.48483
1000284,41953.80,-4.68817
1000285,20221.35,-0.35073
1000286,15310.59,4.92102
1000287,42588.91,3.49623
1000288,18352.50,2.12482
1000289,28891.14,1.88834
1000290,22755.93,4.77460
1000291,18303.16,-4.48725
1000292,20645.88,-3.30265
1000293,21604.37,-0.97026
1000294,23665.89,-1.32697
1000295,44155.50,-1.14947
1000296,23581.29,-3.84634
1000297,35077.43,4.92348
1000298,36274.7,3.11762
1000299,40142.94,0.44041
1000300,39695.42,-1.71641
1000301,33066.16,4.04896
