1000001,31689.69,-3.90913
1000002,19876.92,-4.13167
1000003,46500.94,-0.73350
1000004,45093.21,-1.22661
1000005,29745.29,-0.02560
1000006,46834.79,-3.26543
1000007,19715.43,-4.06742
1000008,40683.98,-2.90255
1000009,33249.39,4.15293
1000010,26540.84,0.55867
1000011,28736.54,1.60845
1000012,42341.48,1.25066
1000013,31876.69,-4.54585
1000014,38010.98,4.97836
1000015,29943.20,-2.62537
1000016,19162.33,4.82626
1000017,43141.52,1.74340
1000018,41759.79,-1.17718
1000019,44350.66,-0.47251
1000020,15722.49,-3.65869
1000021,37512.34,3.50381
1000022,45564.69,3.51743
1000023,31527.30,-1.95078
1000024,20885.75,-0.09537
1000025,23278.3,1.08504
1000026,36749.11,3.39839
1000027,21570.82,3.01937
1000028,29107.13,4.44126
1000029,29012.47,-4.06030
1000030,41449.67,1.21264
1000031,46362.5,1.79209
1000032,32123.38,-2.42886
1000033,16402.88,2.73326
1000034,15940.15,1.13630
1000035,33974.3,-4.39758
1000036,39295.20,4.75841
1000037,18366.18,2.55982
1000038,28782.6,3.14331
1000039,26648.84,1.01474
1000040,28333.78,2.42747
1000041,43688.13,-2.07233
1000042,45651.75,4.30557
1000043,34239.5,2.47434
1000044,22990.37,3.08936
1000045,43101.36,1.38105
1000046,37755.30,-0.19703
1000047,47399.5,1.94748
1000048,35592.37,4.57913
1000049,35110.61,4.84087
1000050,20618.80,0.76846
1000051,46661.88,-2.75312
1000052,38237.59,-4.91766
1000053,31113.22,2.72950
1000054,23231.98,-4.95798
1000055,40206.27,-2.94378
1000056,28203.7,2.71597
1000057,21957.72,-3.83499
1000058,20343.15,-2.01040
1000059,31983.65,3.52684
1000060,23724.9,4.00955
1000061,25944.80,-0.57272
1000062,24489.68,0.62069
1000063,18516.86,4.70871
1000064,22902.78,-0.72033
1000065,34427.64,2.09873
1000066,42857.6,-3.66073
1000067,47140.89,0.35825
1000068,24059.18,0.45038
1000069,18850.56,3.99349
1000070,30055.96,4.82947
1000071,40769.9,0.23817
1000072,41992.61,4.40572
1000073,31999.56,-0.84397
1000074,33392.84,1.07145
1000075,44554.29,3.14019
1000076,21832.49,4.71232
1000077,43005.59,1.66247
1000078,39146.9,1.94824
1000079,42459.42,-1.03373
1000080,43711.8,-2.02397
1000081,30407.56,-1.28847
1000082,44122.32,1.96180
1000083,31881.2,1.79140
1000084,31825.80,2.26908
1000085,38337.74,-4.31396
1000086,24799.2,-3.99360
1000087,28649.65,-1.66152
1000088,16443.33,-4.31704
